YEAR_COLLECTED,BOROUGH,NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,BUILDING_CLASS_AT_PRESENT,ADDRESS,TOTAL_UNITS,GROSS_SQ_FT,SALE_PRICE
2020,3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"174 CLERMONT AVENUE, 4B",1,0,2150000
2020,3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"268 CUMBERLAND STREET, 1A",1,0,424411
2020,3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"268 CUMBERLAND STREET, 2B",1,0,878763
2020,3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"280 CARLTON AVENUE, 2",1,0,1199000
2020,3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,R1,"115 FORT GREENE PLACE, 2A",1,0,950000
2020,3,FORT GREENE,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT,R8,"31 ST FELIX STREET, 4-C",1,0,1275000
2020,3,FORT GREENE,17 CONDO COOPS,R9,"96 SOUTH PORTLAND AVENUE, 2",,,767000
2020,3,FORT GREENE,22 STORE BUILDINGS,K1,226 DEKALB AVENUE,2,1450,2007000
2020,3,FORT GREENE,22 STORE BUILDINGS,K2,660 FULTON STREET,1,3078,1700000
2020,3,FORT GREENE,29 COMMERCIAL GARAGES,G9,134 VANDERBILT AVE,2,2192,10000000
2020,3,FORT GREENE,29 COMMERCIAL GARAGES,G1,98 DEKALB AVENUE,4,61950,62000000
2020,3,FORT GREENE,29 COMMERCIAL GARAGES,G7,48 LAFAYETTE AVENUE,0,0,753000
2020,3,FORT GREENE,41 TAX CLASS 4 - OTHER,Z9,155 CARLTON AVENUE,0,0,225000
2020,3,FORT GREENE,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,RA,"80 ADELPHI STREET, 1A",1,0,60000
2020,3,FORT GREENE,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,RA,"82 ADELPHI STREET, 1C",1,0,0
2020,3,FORT GREENE,43 CONDO OFFICE BUILDINGS,RB,"381 CARLTON AVENUE, 2C",1,0,0
2020,3,FORT GREENE,44 CONDO PARKING,RG,"181 CLERMONT AVE, P10",1,0,50000
2020,3,FORT GREENE,44 CONDO PARKING,RG,"181 CLERMONT AVENUE, P26",1,0,60000
2020,3,FORT GREENE,46 CONDO STORE BUILDINGS,RK,"1 FLATBUSH AVE, COMM1",1,0,0
2020,3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,RS,"75 GREENE AVENUE, STORA",1,0,1350000
2020,3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,RS,"75 GREENE AVENUE, STORA",1,0,12500
2020,3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,RS,"75 GREENE AVENUE, STORA",1,0,15350
2020,3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,RS,"75 GREENE AVENUE, STORA",1,0,835000
2020,3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,RS,"75 GREENE AVENUE, STORA",1,0,1630000
2020,3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,RS,"75 GREENE AVENUE, STORA",1,0,1510000
2020,3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,RS,"75 GREENE AVENUE, STORA",1,0,801210
2020,3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,RS,"75 GREENE AVENUE, STORA",1,0,1680113
2020,3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,RS,"75 GREENE AVENUE, STORA",1,0,10140
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A9,3134 WHITNEY AVENUE,1,868,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A9,3155 AVENUE W,1,980,505000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A9,3143 AVENUE W,1,994,621000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A9,3166 WHITNEY AVENUE,1,868,330000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A9,3187 AVENUE W,1,882,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,3140 AVENUE W,1,1092,550000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,2314 PLUMB 1ST STREET,1,1120,605000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A9,2322 PLUMB 1ST STREET,1,868,456300
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A9,3168 AVENUE W,1,868,65000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A9,3184 AVENUE W,1,868,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,10 GAIN COURT,1,990,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,2 BEACON COURT,1,1485,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A2,8 HYMEN COURT,1,630,375000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,12 CYRUS AVENUE,1,1320,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A2,18 KEEN COURT,1,636,420000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A2,16 LESTER COURT,1,1320,555555
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A2,36 LESTER COURT,1,1890,635000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,21 MELBA COURT,1,1670,600000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,13 NOVA COURT,1,680,277882
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,2 CYRUS AVENUE,1,912,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,112 IVAN COURT,1,1444,1
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A9,N/A MERIT COURT,1,3276,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,9 LANDIS COURT,1,934,390000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,16 KAY COURT,1,1046,465000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,5 KAY COURT,1,2138,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,17 GOTHAM AVENUE,1,1338,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,60 GOTHAM AVENUE,1,1022,595000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,58 GOTHAM AVE,1,868,575000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,56 GOTHAM AVENUE,1,1036,628000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,30 GOTHAM AVENUE,1,1480,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,7 IRA COURT,1,1080,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,9 IRA COURT,1,1181,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,25 LACON COURT,1,998,600000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,39 CANTON COURT,1,2055,595000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,38 DARE COURT,1,2320,355000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,46 DARE COURT,1,1740,649000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,42 EATON COURT,1,736,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A2,17 LOIS AVE,1,708,235000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A2,20 NOEL AVENUE,1,294,430000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A2,2952 GERRITSEN AVE,1,792,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A2,2952 GERRITSEN AVENUE,1,792,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A2,52 ABBEY COURT,1,700,499000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,61 CANTON COURT,1,675,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,66 DARE COURT,1,1105,500000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,65 DARE COURT,1,1064,570000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,60 EATON COURT,1,603,700000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A2,64 EATON COURT,1,720,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,113 ABBEY COURT,1,2136,694515
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,117 BEACON COURT,1,1107,498000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,115 CANTON COURT,1,1417,580000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,116 DARE COURT,1,1350,650000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,105 EATON COURT,1,2106,829000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,112 FRANK COURT,1,975,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,66 FLORENCE AVENUE,1,1844,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,24 DICTUM COURT,1,1392,710000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,13 DICTUM COURT,1,1224,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,21 FANE COURT,1,1420,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,40 ASTER CT,1,1332,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,38 ASTER COURT,1,1958,625000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,29 CELESTE COURT,1,1059,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,47 CELESTE COURT,1,1181,519000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,35 EBONY CT,1,798,448500
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,57 DICTUM COURT,1,1059,432250
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,53 BEVY COURT,1,1983,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,60 CELESTE COURT,1,1310,730000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,50 CELESTE COURT,1,1629,592250
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,96 BEVY COURT,1,1090,640000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A2,94 CELESTE COURT,1,732,415000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A5,2520 GERRITSEN AVENUE,1,1360,648000
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A2,106 ASTER COURT,1,680,0
2020,3,GERRITSEN BEACH,01 ONE FAMILY DWELLINGS,A1,113 EBONY COURT,1,1472,0
2020,3,GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,B1,2481 GERRITSEN AVENUE,2,1606,500000
2020,3,GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,B1,2449 STUART STREET,2,1660,708000
2020,3,GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,B1,2435 STUART STREET,2,1660,675000
2020,3,GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,B3,14 ABBEY COURT,2,2172,700000
2020,3,GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,B3,9 LOIS AVENUE,2,1031,573000
2020,3,GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,B3,109 HYMEN COURT,2,2900,530000
2020,3,GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,B3,104 IVAN COURT,2,1119,0
2020,3,GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,B3,73 BEACON COURT,2,2247,875000
2020,3,GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,B3,68 EATON COURT,2,2700,10
2020,3,GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,B9,63 EATON COURT,2,1720,0
2020,3,GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,B3,92 ASTER COURT,2,1054,715000
2020,3,GERRITSEN BEACH,02 TWO FAMILY DWELLINGS,B3,116 DICTUM COURT,2,1151,0
2020,3,GERRITSEN BEACH,05 TAX CLASS 1 VACANT LAND,V0,13 NOEL AVENUE,0,0,0
2020,3,GERRITSEN BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A ABBEY COURT,0,0,0
2020,3,GERRITSEN BEACH,05 TAX CLASS 1 VACANT LAND,V0,23 NOVA COURT,0,0,145000
2020,3,GERRITSEN BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A KEEN COURT,0,0,0
2020,3,GERRITSEN BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A GOTHAM AVENUE,0,0,0
2020,3,GERRITSEN BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A DARE COURT,0,0,100000
2020,3,GERRITSEN BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A EATON COURT,0,0,0
2020,3,GERRITSEN BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A CANTON COURT,0,0,875000
2020,3,GERRITSEN BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A CANTON COURT,0,0,875000
2020,3,GERRITSEN BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A DARE COURT,0,0,10
2020,3,GERRITSEN BEACH,05 TAX CLASS 1 VACANT LAND,V0,59 DARE COURT,0,0,700000
2020,3,GERRITSEN BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A BEACON COURT,0,0,498000
2020,3,GERRITSEN BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A EATON COURT,0,0,829000
2020,3,GERRITSEN BEACH,05 TAX CLASS 1 VACANT LAND,V0,55 FANE COURT,0,0,65000
2020,3,GERRITSEN BEACH,05 TAX CLASS 1 VACANT LAND,V0,N/A CELESTE COURT,0,0,730000
2020,3,GERRITSEN BEACH,06 TAX CLASS 1 - OTHER,G0,14 CYRUS AVENUE,0,0,0
2020,3,GERRITSEN BEACH,06 TAX CLASS 1 - OTHER,Z0,N/A KEEN COURT,0,0,420000
2020,3,GERRITSEN BEACH,06 TAX CLASS 1 - OTHER,G0,18 LESTER COURT,0,0,555555
2020,3,GERRITSEN BEACH,06 TAX CLASS 1 - OTHER,G0,6 CYRUS AVENUE,0,0,0
2020,3,GERRITSEN BEACH,06 TAX CLASS 1 - OTHER,Z0,62 ABBEY COURT,0,0,100000
2020,3,GERRITSEN BEACH,06 TAX CLASS 1 - OTHER,G0,68 DARE COURT,0,0,500000
2020,3,GERRITSEN BEACH,06 TAX CLASS 1 - OTHER,G0,63 DARE COURT,0,0,570000
2020,3,GERRITSEN BEACH,06 TAX CLASS 1 - OTHER,Z0,58 EATON COURT,0,0,700000
2020,3,GERRITSEN BEACH,06 TAX CLASS 1 - OTHER,G0,111 ABBEY COURT,1,0,694515
2020,3,GERRITSEN BEACH,06 TAX CLASS 1 - OTHER,G0,31 CELESTE COURT,0,0,0
2020,3,GERRITSEN BEACH,06 TAX CLASS 1 - OTHER,G0,94 ASTER COURT,0,0,715000
2020,3,GERRITSEN BEACH,21 OFFICE BUILDINGS,O1,2738 GERRITSEN AVENUE,1,1000,0
2020,3,GERRITSEN BEACH,22 STORE BUILDINGS,K1,2888 GERRITSEN AVENUE,1,1036,550000
2020,3,GERRITSEN BEACH,22 STORE BUILDINGS,K1,2754 GERRITSEN AVENUE,1,940,0
2020,3,GERRITSEN BEACH,22 STORE BUILDINGS,K1,2736 GERRITSEN AVENUE,1,1000,0
2020,3,GERRITSEN BEACH,22 STORE BUILDINGS,K1,2728 GERRITSEN AVENUE,1,940,0
2020,3,GERRITSEN BEACH,22 STORE BUILDINGS,K1,2694 GERRITSEN AVENUE,1,940,775000
2020,3,GERRITSEN BEACH,22 STORE BUILDINGS,K1,2692 GERRITSEN AVENUE,1,940,775000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,N/A LACON COURT,0,0,600000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,N/A LACON COURT,0,0,600000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,N/A LACON COURT,0,0,600000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,N/A LACON COURT,0,0,600000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,N/A FANE COURT,0,0,600000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,37 JOVAL COURT,0,0,600000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,N/A KNIGHT COURT,0,0,600000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,N/A KNIGHT COURT,0,0,600000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,N/A KNIGHT COURT,0,0,600000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,N/A KNIGHT COURT,0,0,600000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,33 KNIGHT COURT,0,0,600000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,N/A KNIGHT COURT,0,0,600000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,34 LACON COURT,0,0,600000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,32 LACON COURT,0,0,600000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,26 LACON COURT,0,0,600000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,N/A LACON COURT,0,0,600000
2020,3,GERRITSEN BEACH,31 COMMERCIAL VACANT LAND,V1,N/A LACON COURT,0,0,600000
2020,3,GERRITSEN BEACH,36 OUTDOOR RECREATIONAL FACILITIES,Q8,2428 PLUMB 1ST STREET,1,1566,0
2020,3,GERRITSEN BEACH,36 OUTDOOR RECREATIONAL FACILITIES,Q8,17 LACON COURT,1,2160,600000
2020,3,GERRITSEN BEACH,36 OUTDOOR RECREATIONAL FACILITIES,Q9,39 JOVAL COURT,0,200,600000
2020,3,GERRITSEN BEACH,36 OUTDOOR RECREATIONAL FACILITIES,Q9,41 JOVAL COURT,0,200,600000
2020,3,GERRITSEN BEACH,41 TAX CLASS 4 - OTHER,Z9,3 KAY COURT,0,625,0
2020,3,GERRITSEN BEACH,41 TAX CLASS 4 - OTHER,Z9,23 LACON COURT,1,400,600000
2020,3,GOWANUS,01 ONE FAMILY DWELLINGS,A9,464 SACKETT STREET,1,960,0
2020,3,GOWANUS,01 ONE FAMILY DWELLINGS,A9,464 SACKETT STREET,1,960,0
2020,3,GOWANUS,01 ONE FAMILY DWELLINGS,A5,463 CARROLL STREET,1,1916,0
2020,3,GOWANUS,01 ONE FAMILY DWELLINGS,A9,134 11TH STREET,1,1040,1495000
2020,3,GOWANUS,01 ONE FAMILY DWELLINGS,A9,117 16TH STREET,1,1060,0
2020,3,GOWANUS,01 ONE FAMILY DWELLINGS,A9,115 16TH ST,1,796,0
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B9,257 HOYT STREET,2,2400,2750000
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B9,477 SACKETT STREET,2,2100,2700000
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B9,449 SACKETT STREET,2,1995,2350000
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B2,442 UNION STREET,2,3944,4250000
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,S2,272 3 AVENUE,3,3500,0
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B9,319 CARROLL STREET,2,1732,2985000
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B9,351 HOYT STREET,2,2580,2400000
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,S2,117 2 STREET,3,2025,1500000
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B9,89 3RD STREET,2,2400,450000
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B9,87 3RD STREET,2,1760,450000
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B2,159 17TH STREET,2,1998,0
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B3,220 7TH STREET,2,2128,0
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B3,236 7TH STREET,2,1920,0
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B3,240A 7TH STREET,2,1575,1805000
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B3,244 7 STREET,2,1575,1750000
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B3,195 8 STREET,2,1836,1920000
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,S2,459 3RD AVENUE,3,3125,0
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B3,183 11TH STREET,2,1740,0
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B3,206 11TH STREET,2,1734,0
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B9,226 11TH STREET,2,2380,0
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B2,193 13TH STREET,2,1260,1785000
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B3,174 13TH STREET,2,2208,0
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B2,110 14 STREET,2,1125,999900
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B3,100 15TH STREET,2,2160,1375000
2020,3,GOWANUS,02 TWO FAMILY DWELLINGS,B3,83 16TH STREET,2,1800,0
2020,3,GOWANUS,03 THREE FAMILY DWELLINGS,C0,446 SACKETT STREET,3,1680,2250000
2020,3,GOWANUS,03 THREE FAMILY DWELLINGS,C0,395 PRESIDENT STREET,3,2700,0
2020,3,GOWANUS,03 THREE FAMILY DWELLINGS,C0,369 HOYT STREET,3,2307,0
2020,3,GOWANUS,03 THREE FAMILY DWELLINGS,C0,250 9TH STREET,3,3150,0
2020,3,GOWANUS,03 THREE FAMILY DWELLINGS,C0,110 15TH STREET,3,2394,1500000
2020,3,GOWANUS,03 THREE FAMILY DWELLINGS,C0,93 16TH STREET,3,2640,0
2020,3,GOWANUS,03 THREE FAMILY DWELLINGS,C0,66 16TH STREET,3,2484,1515000
2020,3,GOWANUS,03 THREE FAMILY DWELLINGS,C0,151 PROSPECT AVENUE,3,3426,0
2020,3,GOWANUS,04 TAX CLASS 1 CONDOS,R3,"342 BOND STREET, C-2A",1,0,0
2020,3,GOWANUS,04 TAX CLASS 1 CONDOS,R3,"342 BOND STREET, C-3C",1,0,808000
2020,3,GOWANUS,04 TAX CLASS 1 CONDOS,R6,"316 CARROLL STREET, 2",1,0,1300000
2020,3,GOWANUS,04 TAX CLASS 1 CONDOS,R6,"147 14TH STREET, 1",1,0,1730007
2020,3,GOWANUS,04 TAX CLASS 1 CONDOS,R6,"147 14TH STREET, 2",1,0,1344090
2020,3,GOWANUS,04 TAX CLASS 1 CONDOS,R6,"147 14TH STREET, 3",1,0,1771755
2020,3,GOWANUS,04 TAX CLASS 1 CONDOS,R6,"149 14TH STREET, 1",1,0,1807394
2020,3,GOWANUS,04 TAX CLASS 1 CONDOS,R6,"149 14TH STREET, 2",1,0,1424532
2020,3,GOWANUS,04 TAX CLASS 1 CONDOS,R6,"149 14TH STREET, 3",1,0,1831832
2020,3,GOWANUS,07 RENTALS - WALKUP APARTMENTS,C3,142 4 AVENUE,4,4356,2583108
2020,3,GOWANUS,07 RENTALS - WALKUP APARTMENTS,C3,194 8 STREET,4,2583,1800000
2020,3,GOWANUS,07 RENTALS - WALKUP APARTMENTS,C1,484 THIRD AVENUE,8,6400,0
2020,3,GOWANUS,07 RENTALS - WALKUP APARTMENTS,C1,486 3RD AVENUE,16,6480,0
2020,3,GOWANUS,07 RENTALS - WALKUP APARTMENTS,C1,156 12 STREET,8,5200,0
2020,3,GOWANUS,07 RENTALS - WALKUP APARTMENTS,C1,"95 15TH STREET, 8",8,6260,0
2020,3,GOWANUS,07 RENTALS - WALKUP APARTMENTS,C1,93 15TH STREET,8,5632,0
2020,3,GOWANUS,08 RENTALS - ELEVATOR APARTMENTS,D3,227 9 STREET,39,33384,0
2020,3,GOWANUS,09 COOPS - WALKUP APARTMENTS,C6,"507 PRESIDENT STREET, 3L",,,455000
2020,3,GOWANUS,09 COOPS - WALKUP APARTMENTS,C6,"507 PRESIDENT STREET, 3R",,,475000
2020,3,GOWANUS,09 COOPS - WALKUP APARTMENTS,C6,"363 HOYT STREET, 1",,,950000
2020,3,GOWANUS,12 CONDOS - WALKUP APARTMENTS,R2,"463 DEGRAW STREET, 1C",1,0,0
2020,3,GOWANUS,12 CONDOS - WALKUP APARTMENTS,R2,"103 3RD STREET, 1032",1,0,1995000
2020,3,GOWANUS,12 CONDOS - WALKUP APARTMENTS,R2,"107 THIRD STREET, 1075",1,0,999000
2020,3,GOWANUS,12 CONDOS - WALKUP APARTMENTS,R2,"111 3RD STREET, 1114",1,0,0
2020,3,GOWANUS,12 CONDOS - WALKUP APARTMENTS,R2,"488 4TH AVE, 4",1,0,1400000
2020,3,GOWANUS,12 CONDOS - WALKUP APARTMENTS,R2,"488 4TH AVENUE, 5",1,0,1425000
2020,3,GOWANUS,12 CONDOS - WALKUP APARTMENTS,R2,"488 4TH AVENUE, 6",1,0,1450000
2020,3,GOWANUS,12 CONDOS - WALKUP APARTMENTS,R2,"488 4 AVENUE, 7",1,0,1478000
2020,3,GOWANUS,12 CONDOS - WALKUP APARTMENTS,R2,"488 4 AVENUE, 8",1,0,1525000
2020,3,GOWANUS,12 CONDOS - WALKUP APARTMENTS,R2,"488 4 AVENUE, 9",1,0,1300000
2020,3,GOWANUS,12 CONDOS - WALKUP APARTMENTS,R2,"488 4TH AVENUE, 10",1,0,1271794
2020,3,GOWANUS,13 CONDOS - ELEVATOR APARTMENTS,R4,"376 PRESIDENT STREET, 1H",1,0,1350000
2020,3,GOWANUS,13 CONDOS - ELEVATOR APARTMENTS,R4,"337 CARROLL STREET, 3B",1,0,0
2020,3,GOWANUS,13 CONDOS - ELEVATOR APARTMENTS,R4,"26 4 STREET, 3B",1,0,1475000
2020,3,GOWANUS,13 CONDOS - ELEVATOR APARTMENTS,R4,"251 7 STREET, 2D",1,0,695000
2020,3,GOWANUS,13 CONDOS - ELEVATOR APARTMENTS,R4,"251 7 STREET, 3D",1,0,667875
2020,3,GOWANUS,13 CONDOS - ELEVATOR APARTMENTS,R4,"251 7 STREET, 3J",1,0,1200000
2020,3,GOWANUS,13 CONDOS - ELEVATOR APARTMENTS,R4,"251 7TH ST, 4A",1,0,714000
2020,3,GOWANUS,13 CONDOS - ELEVATOR APARTMENTS,R4,"251 7TH STREET, 5E",1,0,1285000
2020,3,GOWANUS,13 CONDOS - ELEVATOR APARTMENTS,R4,"251 7TH STREET, 6C",1,0,675000
2020,3,GOWANUS,13 CONDOS - ELEVATOR APARTMENTS,R4,"251 7TH STREET, 12B",1,0,0
